lat,lon,predicted_heat_flow_mW_m2
29.25,79.5,48.91305
29.25,79.75,41.064022
29.25,80.0,53.171223
29.25,80.25,47.424896
29.25,80.5,52.54476
29.25,80.75,50.231
29.25,81.0,64.38623
29.25,81.25,33.834198
29.25,81.5,47.055508
29.25,81.75,45.846786
29.25,82.0,39.647865
29.25,82.25,58.411205
29.25,82.5,53.538372
29.25,82.75,43.06691
29.25,83.0,40.82858
29.25,83.25,39.164906
29.25,83.5,53.22219
29.25,83.75,75.283264
29.25,84.0,69.22892
29.25,84.25,44.28161
29.25,84.5,51.40939
29.25,84.75,50.20988
29.25,85.0,63.89398
29.25,85.25,59.716484
29.25,85.5,46.19423
29.25,85.75,63.07077
29.25,86.0,51.473614
29.25,86.25,59.472996
29.25,86.5,70.9588
29.25,86.75,49.520836
29.25,87.0,65.80821
29.25,87.25,49.85277
29.25,87.5,54.442173
29.25,87.75,49.218052
29.25,88.0,46.618187
29.25,88.25,61.85422
29.25,88.5,50.919876
29.25,88.75,59.88856
29.25,89.0,70.750725
29.25,89.25,63.084366
29.25,89.5,65.7777
29.25,89.75,40.50716
29.25,90.0,49.982136
29.25,90.25,45.19368
29.25,90.5,51.839962
29.25,90.75,66.486664
29.25,91.0,46.962605
29.25,91.25,62.153202
29.25,91.5,66.345764
29.25,91.75,43.461933
29.25,92.0,38.611168
29.25,92.25,55.472027
29.25,92.5,55.56558
29.25,92.75,44.6719
29.25,93.0,62.653477
29.25,93.25,75.644905
29.25,93.5,67.98922
29.25,93.75,55.65498
29.25,94.0,75.52161
29.25,94.25,47.622814
29.25,94.5,71.3323
29.25,94.75,63.450287
29.25,95.0,49.824684
29.25,95.25,48.88554
29.25,95.5,64.515
29.25,95.75,40.639843
29.25,96.0,74.34592
29.25,96.25,67.46913
29.25,96.5,36.521072
29.25,96.75,75.30836
29.5,68.0,67.84003
29.5,68.25,42.6965
29.5,68.5,53.251976
29.5,68.75,35.610542
29.5,69.0,44.880905
29.5,69.25,38.431263
29.5,69.5,41.531967
29.5,69.75,36.775692
29.5,70.0,52.29423
29.5,70.25,49.482967
29.5,70.5,44.875675
29.5,70.75,72.52768
29.5,71.0,43.81481
29.5,71.25,48.777985
29.5,71.5,77.93241
29.5,71.75,44.262707
29.5,72.0,35.619507
29.5,72.25,47.95838
29.5,72.5,56.859135
29.5,72.75,33.021027
29.5,73.0,50.891872
29.5,73.25,69.84987
29.5,73.5,55.444454
29.5,73.75,47.631878
29.5,74.0,72.43959
29.5,74.25,56.134483
29.5,74.5,47.075275
29.5,74.75,80.03251
29.5,75.0,43.201637
29.5,75.25,62.558964
29.5,75.5,51.00682
29.5,75.75,60.36922
29.5,76.0,54.342125
29.5,76.25,37.78228
29.5,76.5,56.995792
29.5,76.75,46.96696
29.5,77.0,43.96497
29.5,77.25,42.492847
29.5,77.5,39.232437
29.5,77.75,49.435413
29.5,78.0,51.55655
29.5,78.25,41.899017
29.5,78.5,49.471413
29.5,78.75,52.97729
29.5,79.0,47.038193
29.5,79.25,40.735767
29.5,79.5,47.264103
29.5,79.75,49.042633
29.5,80.0,49.369694
29.5,80.25,44.07004
29.5,80.5,77.645004
29.5,80.75,44.125862
29.5,81.0,32.736317
29.5,81.25,60.418312
29.5,81.5,37.470646
29.5,81.75,48.96893
29.5,82.0,48.410297
29.5,82.25,48.82394
29.5,82.5,61.883976
29.5,82.75,41.250725
29.5,83.0,33.555855
29.5,83.25,52.989086
29.5,83.5,36.77919
29.5,83.75,54.64518
29.5,84.0,54.458645
29.5,84.25,44.421387
29.5,84.5,52.43261
29.5,84.75,45.568584
29.5,85.0,62.123817
29.5,85.25,48.174583
29.5,85.5,55.59397
29.5,85.75,43.900578
29.5,86.0,62.70653
29.5,86.25,48.172356
29.5,86.5,51.92236
29.5,86.75,52.736347
29.5,87.0,51.907116
29.5,87.25,43.705875
29.5,87.5,65.13164
29.5,87.75,63.829407
29.5,88.0,49.283794
29.5,88.25,56.755535
29.5,88.5,56.52278
29.5,88.75,55.67343
29.5,89.0,46.561718
29.5,89.25,46.12927
29.5,89.5,43.607395
29.5,89.75,38.009834
29.5,90.0,55.84779
29.5,90.25,78.242744
29.5,90.5,39.939396
29.5,90.75,53.631138
29.5,91.0,54.36103
29.5,91.25,60.51114
29.5,91.5,54.33876
29.5,91.75,48.397617
29.5,92.0,42.840576
29.5,92.25,65.81356
29.5,92.5,77.32966
29.5,92.75,59.797356
29.5,93.0,55.381023
29.5,93.25,67.7937
29.5,93.5,40.487206
29.5,93.75,64.09378
29.5,94.0,76.782394
29.5,94.25,73.62884
29.5,94.5,52.499313
29.5,94.75,40.870758
29.5,95.0,43.67315
29.5,95.25,51.37338
29.5,95.5,74.25138
29.5,95.75,65.85526
29.5,96.0,59.167397
29.5,96.25,52.40641
29.5,96.5,71.24797
29.5,96.75,58.316666
29.75,68.0,33.800293
29.75,68.25,45.40666
29.75,68.5,75.44228
29.75,68.75,72.08859
29.75,69.0,52.327595
29.75,69.25,31.176363
29.75,69.5,58.285976
29.75,69.75,40.19045
29.75,70.0,46.596256
29.75,70.25,45.551315
29.75,70.5,36.73168
29.75,70.75,66.566505
29.75,71.0,48.504593
29.75,71.25,51.85707
29.75,71.5,59.40797
29.75,71.75,52.35051
29.75,72.0,65.37468
29.75,72.25,50.740437
29.75,72.5,33.046696
29.75,72.75,50.545563
29.75,73.0,74.33314
29.75,73.25,51.122005
29.75,73.5,65.79905
29.75,73.75,53.500977
29.75,74.0,51.70709
29.75,74.25,37.10727
29.75,74.5,73.57538
29.75,74.75,43.04575
29.75,75.0,70.909645
29.75,75.25,38.091267
29.75,75.5,48.572033
29.75,75.75,57.447544
29.75,76.0,38.388485
29.75,76.25,87.35746
29.75,76.5,31.878603
29.75,76.75,48.717777
29.75,77.0,36.365654
29.75,77.25,33.87434
29.75,77.5,63.30796
29.75,77.75,46.77415
29.75,78.0,41.475388
29.75,78.25,40.26088
29.75,78.5,34.641403
29.75,78.75,43.531002
29.75,79.0,54.186005
29.75,79.25,71.51628
29.75,79.5,35.20267
29.75,79.75,77.85427
29.75,80.0,50.644882
29.75,80.25,68.025764
29.75,80.5,42.862713
29.75,80.75,54.986103
29.75,81.0,63.414257
29.75,81.25,39.57338
29.75,81.5,38.691505
29.75,81.75,48.030148
29.75,82.0,48.704308
29.75,82.25,84.37863
29.75,82.5,69.88029
29.75,82.75,46.47263
29.75,83.0,46.152332
29.75,83.25,41.361076
29.75,83.5,64.72504
29.75,83.75,59.817463
29.75,84.0,60.308094
29.75,84.25,52.158905
29.75,84.5,66.96399
29.75,84.75,60.074146
29.75,85.0,64.11213
29.75,85.25,43.37387
29.75,85.5,60.94937
29.75,85.75,49.907986
29.75,86.0,65.81421
29.75,86.25,57.271458
29.75,86.5,49.29066
29.75,86.75,71.17277
29.75,87.0,43.586662
29.75,87.25,57.218174
29.75,87.5,61.13858
29.75,87.75,48.40307
29.75,88.0,56.4623
29.75,88.25,45.684193
29.75,88.5,48.2658
29.75,88.75,64.23881
29.75,89.0,36.393238
29.75,89.25,53.51297
29.75,89.5,44.022648
29.75,89.75,53.066284
29.75,90.0,60.883587
29.75,90.25,57.125084
29.75,90.5,68.37315
29.75,90.75,45.3576
29.75,91.0,67.476814
29.75,91.25,46.574364
29.75,91.5,43.012093
29.75,91.75,50.607426
29.75,92.0,61.637657
29.75,92.25,61.67199
29.75,92.5,60.993824
29.75,92.75,56.315807
29.75,93.0,57.4949
29.75,93.25,53.218887
29.75,93.5,52.595276
29.75,93.75,60.06836
29.75,94.0,50.555256
29.75,94.25,63.16368
29.75,94.5,63.538216
29.75,94.75,66.20327
29.75,95.0,50.83352
29.75,95.25,67.51767
29.75,95.5,47.051228
29.75,95.75,68.77751
29.75,96.0,59.80849
29.75,96.25,45.25506
29.75,96.5,56.997337
29.75,96.75,74.065346
30.0,68.0,42.323006
30.0,68.25,38.4974
30.0,68.5,58.21995
30.0,68.75,44.463535
30.0,69.0,31.442465
30.0,69.25,32.24752
30.0,69.5,51.032238
30.0,69.75,40.961517
30.0,70.0,48.18121
30.0,70.25,51.639954
30.0,70.5,35.712074
30.0,70.75,60.833218
30.0,71.0,58.10529
30.0,71.25,45.931477
30.0,71.5,69.64906
30.0,71.75,48.02527
30.0,72.0,47.167667
30.0,72.25,44.380287
30.0,72.5,46.568752
30.0,72.75,47.74329
30.0,73.0,45.187878
30.0,73.25,52.13657
30.0,73.5,60.25672
30.0,73.75,51.867
30.0,74.0,51.37596
30.0,74.25,48.435528
30.0,74.5,66.56775
30.0,74.75,52.46219
30.0,75.0,39.681454
30.0,75.25,40.507618
30.0,75.5,56.391014
30.0,75.75,34.7226
30.0,76.0,59.84296
30.0,76.25,37.507343
30.0,76.5,67.17692
30.0,76.75,45.32954
30.0,77.0,59.64889
30.0,77.25,50.94701
30.0,77.5,67.99216
30.0,77.75,69.71911
30.0,78.0,59.881332
30.0,78.25,43.900616
30.0,78.5,53.569656
30.0,78.75,39.758865
30.0,79.0,34.985874
30.0,79.25,63.59413
30.0,79.5,43.160446
30.0,79.75,53.428684
30.0,80.0,43.01556
30.0,80.25,48.16222
30.0,80.5,55.026234
30.0,80.75,48.536816
30.0,81.0,57.594894
30.0,81.25,50.62081
30.0,81.5,48.208042
30.0,81.75,78.06368
30.0,82.0,64.99731
30.0,82.25,40.676853
30.0,82.5,37.00669
30.0,82.75,55.160973
30.0,83.0,46.730213
30.0,83.25,40.82606
30.0,83.5,42.009506
30.0,83.75,38.820404
30.0,84.0,70.9854
30.0,84.25,57.425568
30.0,84.5,62.419308
30.0,84.75,67.114235
30.0,85.0,61.324543
30.0,85.25,50.802174
30.0,85.5,61.124016
30.0,85.75,35.562286
30.0,86.0,43.02352
30.0,86.25,52.701256
30.0,86.5,51.33224
30.0,86.75,47.69624
30.0,87.0,57.44503
30.0,87.25,53.810112
30.0,87.5,57.473522
30.0,87.75,62.546986
30.0,88.0,43.610962
30.0,88.25,48.470737
30.0,88.5,50.00402
30.0,88.75,38.608723
30.0,89.0,59.34646
30.0,89.25,47.49376
30.0,89.5,60.77464
30.0,89.75,62.363445
30.0,90.0,55.88515
30.0,90.25,48.02681
30.0,90.5,74.34611
30.0,90.75,72.03847
30.0,91.0,57.830696
30.0,91.25,44.178463
30.0,91.5,63.839878
30.0,91.75,49.099316
30.0,92.0,53.881126
30.0,92.25,58.714447
30.0,92.5,70.96713
30.0,92.75,61.258087
30.0,93.0,53.180096
30.0,93.25,59.016094
30.0,93.5,48.990025
30.0,93.75,46.72817
30.0,94.0,55.577522
30.0,94.25,62.204563
30.0,94.5,45.72376
30.0,94.75,43.787586
30.0,95.0,46.60133
30.0,95.25,52.174126
30.0,95.5,54.42869
30.0,95.75,56.777493
30.0,96.0,57.801594
30.0,96.25,70.69914
30.0,96.5,62.130665
30.0,96.75,44.275112
30.25,68.0,85.32987
30.25,68.25,50.396255
30.25,68.5,58.74856
30.25,68.75,74.62047
30.25,69.0,40.115257
30.25,69.25,30.660685
30.25,69.5,36.755566
30.25,69.75,47.23919
30.25,70.0,33.129654
30.25,70.25,69.35568
30.25,70.5,81.055916
30.25,70.75,49.706936
30.25,71.0,85.29453
30.25,71.25,31.85919
30.25,71.5,47.11457
30.25,71.75,44.33582
30.25,72.0,58.105396
30.25,72.25,45.584934
30.25,72.5,56.449596
30.25,72.75,51.660507
30.25,73.0,86.0451
30.25,73.25,63.923546
30.25,73.5,44.102005
30.25,73.75,55.0758
30.25,74.0,44.59724
30.25,74.25,35.405243
30.25,74.5,60.205757
30.25,74.75,41.068394
30.25,75.0,47.092823
30.25,75.25,58.778896
30.25,75.5,45.774902
30.25,75.75,85.285286
30.25,76.0,56.34327
30.25,76.25,58.790333
30.25,76.5,59.199093
30.25,76.75,34.886112
30.25,77.0,52.490307
30.25,77.25,42.029747
30.25,77.5,48.575676
30.25,77.75,46.740055
30.25,78.0,60.262375
30.25,78.25,66.99575
30.25,78.5,44.851364
30.25,78.75,39.959736
30.25,79.0,41.993244
30.25,79.25,65.09221
30.25,79.5,65.41007
30.25,79.75,49.34385
30.25,80.0,36.96709
30.25,80.25,51.209763
30.25,80.5,63.797443
30.25,80.75,44.60236
30.25,81.0,40.643387
30.25,81.25,75.01048
30.25,81.5,47.276356
30.25,81.75,44.83476
30.25,82.0,41.50298
30.25,82.25,79.10881
30.25,82.5,58.999817
30.25,82.75,63.324913
30.25,83.0,62.539192
30.25,83.25,43.62767
30.25,83.5,58.148315
30.25,83.75,51.458817
30.25,84.0,51.848362
30.25,84.25,47.038643
30.25,84.5,63.409588
30.25,84.75,43.741127
30.25,85.0,47.635418
30.25,85.25,46.01707
30.25,85.5,45.388622
30.25,85.75,63.771774
30.25,86.0,65.05843
30.25,86.25,65.5106
30.25,86.5,67.27019
30.25,86.75,65.41492
30.25,87.0,63.074726
30.25,87.25,46.707764
30.25,87.5,50.3467
30.25,87.75,60.618366
30.25,88.0,65.11968
30.25,88.25,71.49775
30.25,88.5,55.761425
30.25,88.75,63.83474
30.25,89.0,55.698612
30.25,89.25,51.37627
30.25,89.5,61.16794
30.25,89.75,70.75681
30.25,90.0,42.094585
30.25,90.25,57.510277
30.25,90.5,77.822525
30.25,90.75,59.69256
30.25,91.0,45.677696
30.25,91.25,60.64825
30.25,91.5,70.9197
30.25,91.75,57.7375
30.25,92.0,60.829205
30.25,92.25,47.342567
30.25,92.5,59.195583
30.25,92.75,60.4798
30.25,93.0,76.72648
30.25,93.25,69.10249
30.25,93.5,74.054794
30.25,93.75,60.262405
30.25,94.0,44.108562
30.25,94.25,71.03484
30.25,94.5,50.32511
30.25,94.75,59.256664
30.25,95.0,41.581913
30.25,95.25,43.582405
30.25,95.5,52.35194
30.25,95.75,50.21678
30.25,96.0,49.94805
30.25,96.25,53.141125
30.25,96.5,73.55506
30.25,96.75,50.581936
30.5,68.0,40.368828
30.5,68.25,83.65731
30.5,68.5,49.950874
30.5,68.75,50.34856
30.5,69.0,60.098026
30.5,69.25,48.60351
30.5,69.5,54.338215
30.5,69.75,52.2722
30.5,70.0,52.5349
30.5,70.25,41.45888
30.5,70.5,61.110428
30.5,70.75,66.3924
30.5,71.0,42.61099
30.5,71.25,39.19343
30.5,71.5,58.441357
30.5,71.75,48.17611
30.5,72.0,36.02184
30.5,72.25,36.751495
30.5,72.5,37.396954
30.5,72.75,60.036873
30.5,73.0,55.958447
30.5,73.25,63.812714
30.5,73.5,39.65401
30.5,73.75,82.17534
30.5,74.0,39.329517
30.5,74.25,44.527927
30.5,74.5,54.891598
30.5,74.75,71.40887
30.5,75.0,68.92433
30.5,75.25,67.526024
30.5,75.5,61.819683
30.5,75.75,82.86348
30.5,76.0,41.441887
30.5,76.25,40.437164
30.5,76.5,41.56547
30.5,76.75,42.510372
30.5,77.0,55.28371
30.5,77.25,60.605377
30.5,77.5,64.78305
30.5,77.75,48.247646
30.5,78.0,46.425274
30.5,78.25,53.34065
30.5,78.5,56.552883
30.5,78.75,47.365116
30.5,79.0,45.351192
30.5,79.25,44.912296
30.5,79.5,41.655075
30.5,79.75,55.1846
30.5,80.0,45.12049
30.5,80.25,48.07264
30.5,80.5,50.08267
30.5,80.75,72.79255
30.5,81.0,57.116707
30.5,81.25,38.292793
30.5,81.5,50.601727
30.5,81.75,42.24336
30.5,82.0,45.690895
30.5,82.25,50.056053
30.5,82.5,74.73185
30.5,82.75,46.39956
30.5,83.0,54.867138
30.5,83.25,38.890186
30.5,83.5,67.89286
30.5,83.75,66.650566
30.5,84.0,91.72528
30.5,84.25,59.49683
30.5,84.5,64.88475
30.5,84.75,63.688946
30.5,85.0,48.390926
30.5,85.25,52.102528
30.5,85.5,48.867905
30.5,85.75,47.7845
30.5,86.0,53.059315
30.5,86.25,41.29452
30.5,86.5,61.66866
30.5,86.75,55.091957
30.5,87.0,42.869156
30.5,87.25,38.56543
30.5,87.5,78.21777
30.5,87.75,76.47628
30.5,88.0,43.859047
30.5,88.25,54.565113
30.5,88.5,55.54157
30.5,88.75,57.590008
30.5,89.0,42.313297
30.5,89.25,38.907326
30.5,89.5,48.00803
30.5,89.75,46.04457
30.5,90.0,39.035885
30.5,90.25,62.61546
30.5,90.5,55.01457
30.5,90.75,43.278133
30.5,91.0,67.938416
30.5,91.25,59.28506
30.5,91.5,50.256046
30.5,91.75,61.74783
30.5,92.0,47.185406
30.5,92.25,70.34959
30.5,92.5,56.762005
30.5,92.75,64.925545
30.5,93.0,45.365593
30.5,93.25,64.04309
30.5,93.5,42.309723
30.5,93.75,45.352894
30.5,94.0,39.146072
30.5,94.25,57.032127
30.5,94.5,58.914993
30.5,94.75,39.26713
30.5,95.0,50.911922
30.5,95.25,60.88004
30.5,95.5,64.4053
30.5,95.75,53.2032
30.5,96.0,40.057064
30.5,96.25,65.27323
30.5,96.5,61.84435
30.5,96.75,57.523216
30.75,68.0,73.27815
30.75,68.25,52.95161
30.75,68.5,57.88587
30.75,68.75,43.098286
30.75,69.0,44.652412
30.75,69.25,38.712498
30.75,69.5,36.242035
30.75,69.75,52.067802
30.75,70.0,68.501396
30.75,70.25,43.120144
30.75,70.5,43.379814
30.75,70.75,41.64186
30.75,71.0,38.105995
30.75,71.25,39.5417
30.75,71.5,53.50567
30.75,71.75,63.616413
30.75,72.0,32.297092
30.75,72.25,61.358562
30.75,72.5,43.606773
30.75,72.75,55.70531
30.75,73.0,31.81507
30.75,73.25,48.2183
30.75,73.5,61.675022
30.75,73.75,48.446575
30.75,74.0,47.9876
30.75,74.25,56.905025
30.75,74.5,47.90597
30.75,74.75,38.372246
30.75,75.0,66.918106
30.75,75.25,63.16733
30.75,75.5,43.67203
30.75,75.75,67.46071
30.75,76.0,38.92141
30.75,76.25,50.301014
30.75,76.5,44.847313
30.75,76.75,49.106853
30.75,77.0,34.502026
30.75,77.25,42.51908
30.75,77.5,63.771904
30.75,77.75,58.88328
30.75,78.0,44.62984
30.75,78.25,65.19025
30.75,78.5,38.306606
30.75,78.75,53.691677
30.75,79.0,48.285503
30.75,79.25,36.951214
30.75,79.5,63.178288
30.75,79.75,51.06749
30.75,80.0,63.143208
30.75,80.25,61.140045
30.75,80.5,48.559967
30.75,80.75,49.798176
30.75,81.0,47.383083
30.75,81.25,41.088924
30.75,81.5,67.909584
30.75,81.75,44.196537
30.75,82.0,45.02447
30.75,82.25,58.579052
30.75,82.5,50.82378
30.75,82.75,54.37234
30.75,83.0,39.205196
30.75,83.25,51.369434
30.75,83.5,40.159954
30.75,83.75,47.206497
30.75,84.0,54.34304
30.75,84.25,53.78975
30.75,84.5,61.63055
30.75,84.75,65.02926
30.75,85.0,35.002277
30.75,85.25,73.69877
30.75,85.5,45.605755
30.75,85.75,60.954037
30.75,86.0,53.803314
30.75,86.25,55.011593
30.75,86.5,50.92824
30.75,86.75,39.805668
30.75,87.0,55.791653
30.75,87.25,52.78741
30.75,87.5,58.053726
30.75,87.75,39.520626
30.75,88.0,47.117126
30.75,88.25,58.422432
30.75,88.5,54.053417
30.75,88.75,53.808144
30.75,89.0,69.04513
30.75,89.25,59.00637
30.75,89.5,69.88537
30.75,89.75,44.170555
30.75,90.0,38.658764
30.75,90.25,58.70494
30.75,90.5,45.678993
30.75,90.75,43.277824
30.75,91.0,62.67016
30.75,91.25,51.98705
30.75,91.5,53.17007
30.75,91.75,34.46982
30.75,92.0,48.42116
30.75,92.25,67.94088
30.75,92.5,50.22563
30.75,92.75,66.229576
30.75,93.0,44.622005
30.75,93.25,47.392086
30.75,93.5,45.120605
30.75,93.75,52.781673
30.75,94.0,60.595234
30.75,94.25,62.383358
30.75,94.5,54.106174
30.75,94.75,51.09894
30.75,95.0,42.611073
30.75,95.25,47.981182
30.75,95.5,56.774475
30.75,95.75,47.90598
30.75,96.0,52.048912
30.75,96.25,72.334236
30.75,96.5,69.72849
30.75,96.75,46.741688
31.0,68.0,34.697266
31.0,68.25,50.69757
31.0,68.5,48.792236
31.0,68.75,29.492775
31.0,69.0,53.94229
31.0,69.25,44.824028
31.0,69.5,38.23586
31.0,69.75,37.024883
31.0,70.0,37.247166
31.0,70.25,46.91978
31.0,70.5,40.010212
31.0,70.75,47.355057
31.0,71.0,42.686672
31.0,71.25,40.903923
31.0,71.5,45.120903
31.0,71.75,60.184437
31.0,72.0,55.289017
31.0,72.25,42.980873
31.0,72.5,56.571243
31.0,72.75,53.707
31.0,73.0,44.487877
31.0,73.25,46.65513
31.0,73.5,36.29286
31.0,73.75,61.862953
31.0,74.0,61.13925
31.0,74.25,38.680637
31.0,74.5,81.14339
31.0,74.75,60.40574
31.0,75.0,47.36247
31.0,75.25,52.884884
31.0,75.5,54.9117
31.0,75.75,47.6497
31.0,76.0,60.15231
31.0,76.25,34.116894
31.0,76.5,52.240063
31.0,76.75,50.431713
31.0,77.0,51.883457
31.0,77.25,41.680073
31.0,77.5,41.4091
31.0,77.75,49.769516
31.0,78.0,45.811993
31.0,78.25,44.823242
31.0,78.5,55.708393
31.0,78.75,63.263954
31.0,79.0,62.402977
31.0,79.25,42.690674
31.0,79.5,63.205173
31.0,79.75,54.181347
31.0,80.0,48.761993
31.0,80.25,47.848473
31.0,80.5,41.00486
31.0,80.75,52.643932
31.0,81.0,41.23493
31.0,81.25,63.894207
31.0,81.5,38.158485
31.0,81.75,62.174137
31.0,82.0,77.46261
31.0,82.25,91.441536
31.0,82.5,57.733112
31.0,82.75,54.542145
31.0,83.0,40.99132
31.0,83.25,42.50844
31.0,83.5,44.541218
31.0,83.75,53.164036
31.0,84.0,34.76948
31.0,84.25,59.45956
31.0,84.5,54.760117
31.0,84.75,54.931774
31.0,85.0,68.39631
31.0,85.25,62.478054
31.0,85.5,59.96078
31.0,85.75,54.4091
31.0,86.0,37.153297
31.0,86.25,37.97826
31.0,86.5,59.853138
31.0,86.75,77.69176
31.0,87.0,61.03736
31.0,87.25,61.167194
31.0,87.5,56.680454
31.0,87.75,51.207684
31.0,88.0,59.11246
31.0,88.25,45.715332
31.0,88.5,48.88519
31.0,88.75,72.97744
31.0,89.0,55.071342
31.0,89.25,57.843838
31.0,89.5,46.879356
31.0,89.75,65.71689
31.0,90.0,45.98804
31.0,90.25,64.870575
31.0,90.5,69.092636
31.0,90.75,46.95633
31.0,91.0,57.050106
31.0,91.25,48.920387
31.0,91.5,55.863052
31.0,91.75,44.652527
31.0,92.0,74.10862
31.0,92.25,72.294975
31.0,92.5,68.01108
31.0,92.75,62.45898
31.0,93.0,66.686775
31.0,93.25,39.660164
31.0,93.5,75.363556
31.0,93.75,46.945267
31.0,94.0,44.64372
31.0,94.25,40.53028
31.0,94.5,48.222935
31.0,94.75,63.429443
31.0,95.0,83.36088
31.0,95.25,58.37032
31.0,95.5,58.592873
31.0,95.75,51.19007
31.0,96.0,61.674076
31.0,96.25,61.178185
31.0,96.5,52.556152
31.0,96.75,68.824844
31.25,68.0,52.056953
31.25,68.25,39.577023
31.25,68.5,74.985146
31.25,68.75,34.538597
31.25,69.0,40.95312
31.25,69.25,48.059483
31.25,69.5,82.48037
31.25,69.75,41.458477
31.25,70.0,66.62989
31.25,70.25,55.58662
31.25,70.5,43.505173
31.25,70.75,53.0158
31.25,71.0,49.778397
31.25,71.25,44.66332
31.25,71.5,47.639503
31.25,71.75,35.234615
31.25,72.0,49.55614
31.25,72.25,69.794975
31.25,72.5,43.430214
31.25,72.75,70.42987
31.25,73.0,37.784603
31.25,73.25,55.91852
31.25,73.5,34.976906
31.25,73.75,58.756756
31.25,74.0,64.25994
31.25,74.25,64.80849
31.25,74.5,53.545815
31.25,74.75,42.991558
31.25,75.0,42.323967
31.25,75.25,46.64845
31.25,75.5,51.43051
31.25,75.75,42.847866
31.25,76.0,41.247845
31.25,76.25,45.775497
31.25,76.5,56.258434
31.25,76.75,53.635044
31.25,77.0,39.35361
31.25,77.25,55.823994
31.25,77.5,67.41816
31.25,77.75,44.551434
31.25,78.0,50.11108
31.25,78.25,44.336227
31.25,78.5,46.682716
31.25,78.75,47.073242
31.25,79.0,46.023045
31.25,79.25,56.99383
31.25,79.5,53.2541
31.25,79.75,45.92049
31.25,80.0,59.944965
31.25,80.25,73.15281
31.25,80.5,50.739223
31.25,80.75,52.096615
31.25,81.0,43.368427
31.25,81.25,37.59779
31.25,81.5,62.974327
31.25,81.75,66.85756
31.25,82.0,61.320953
31.25,82.25,57.700615
31.25,82.5,47.53623
31.25,82.75,53.186207
31.25,83.0,54.545223
31.25,83.25,58.067905
31.25,83.5,49.86672
31.25,83.75,41.396057
31.25,84.0,62.417572
31.25,84.25,61.54843
31.25,84.5,66.85119
31.25,84.75,72.16211
31.25,85.0,63.906982
31.25,85.25,46.13593
31.25,85.5,50.56104
31.25,85.75,54.59244
31.25,86.0,63.277477
31.25,86.25,43.531925
31.25,86.5,46.47107
31.25,86.75,67.11941
31.25,87.0,43.52191
31.25,87.25,55.30007
31.25,87.5,50.883663
31.25,87.75,63.440937
31.25,88.0,34.49412
31.25,88.25,52.117634
31.25,88.5,56.846287
31.25,88.75,67.76596
31.25,89.0,62.22255
31.25,89.25,44.319996
31.25,89.5,43.17329
31.25,89.75,64.54524
31.25,90.0,59.383995
31.25,90.25,58.779816
31.25,90.5,49.34626
31.25,90.75,66.92239
31.25,91.0,56.431297
31.25,91.25,40.669357
31.25,91.5,55.028233
31.25,91.75,67.42849
31.25,92.0,45.243675
31.25,92.25,45.884953
31.25,92.5,65.10697
31.25,92.75,39.701183
31.25,93.0,59.049355
31.25,93.25,59.644215
31.25,93.5,81.16872
31.25,93.75,55.97068
31.25,94.0,77.75504
31.25,94.25,48.30465
31.25,94.5,62.941364
31.25,94.75,57.876884
31.25,95.0,57.2049
31.25,95.25,62.180252
31.25,95.5,71.33153
31.25,95.75,61.10908
31.25,96.0,50.131474
31.25,96.25,63.948208
31.25,96.5,67.30815
31.25,96.75,44.72922
31.5,68.0,38.76988
31.5,68.25,43.61623
31.5,68.5,48.059307
31.5,68.75,55.392197
31.5,69.0,78.82452
31.5,69.25,40.252186
31.5,69.5,49.47772
31.5,69.75,52.985218
31.5,70.0,47.214527
31.5,70.25,71.54543
31.5,70.5,39.458736
31.5,70.75,46.960266
31.5,71.0,63.216026
31.5,71.25,38.443146
31.5,71.5,75.04543
31.5,71.75,55.91975
31.5,72.0,56.152943
31.5,72.25,41.982635
31.5,72.5,47.746143
31.5,72.75,57.13906
31.5,73.0,55.0083
31.5,73.25,47.893776
31.5,73.5,52.116756
31.5,73.75,44.218155
31.5,74.0,54.911102
31.5,74.25,47.26287
31.5,74.5,42.226368
31.5,74.75,45.81289
31.5,75.0,59.934467
31.5,75.25,51.706745
31.5,75.5,44.782486
31.5,75.75,37.726856
31.5,76.0,44.689903
31.5,76.25,46.00455
31.5,76.5,52.34962
31.5,76.75,55.24867
31.5,77.0,42.080193
31.5,77.25,41.135986
31.5,77.5,40.846832
31.5,77.75,59.652256
31.5,78.0,59.098404
31.5,78.25,35.109394
31.5,78.5,93.03564
31.5,78.75,50.70245
31.5,79.0,44.50957
31.5,79.25,55.496105
31.5,79.5,59.146072
31.5,79.75,47.86745
31.5,80.0,52.910862
31.5,80.25,48.253544
31.5,80.5,91.069374
31.5,80.75,55.751076
31.5,81.0,37.521008
31.5,81.25,46.12792
31.5,81.5,43.124935
31.5,81.75,48.205784
31.5,82.0,58.408375
31.5,82.25,51.173088
31.5,82.5,49.383232
31.5,82.75,48.316124
31.5,83.0,65.57382
31.5,83.25,56.5046
31.5,83.5,53.64941
31.5,83.75,52.103645
31.5,84.0,43.78275
31.5,84.25,55.263466
31.5,84.5,43.395046
31.5,84.75,66.48506
31.5,85.0,59.195297
31.5,85.25,51.237827
31.5,85.5,48.261166
31.5,85.75,67.82479
31.5,86.0,47.263554
31.5,86.25,47.88845
31.5,86.5,48.410137
31.5,86.75,68.30241
31.5,87.0,44.296413
